checkpoint,seed,num_layers,representation_index,layer_label,stream,target,target_label,cv_r2,n_examples,cv_folds
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,3,2,O[0],NdivBpowD,N / B^D,0.9493024053723313,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,3,2,O[0],floorNdivBpowD,floor(N / B^D),0.9493353182887546,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,3,2,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5560191776897101,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,3,2,O[1],BpowD,B^D,0.7550627739509685,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,3,2,O[1],NdivBpowD,N / B^D,0.9061286530173911,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,3,2,O[1],floorNdivBpowD,floor(N / B^D),0.9062066540303727,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,3,2,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.880504963919256,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_tag,BpowD,B^D,-0.09826354696490336,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_tag,NdivBpowD,N / B^D,-0.3055546564862209,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_tag,floorNdivBpowD,floor(N / B^D),-0.3038081202942816,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5683665798460951,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_hundreds,BpowD,B^D,-0.06358098422104357,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_hundreds,NdivBpowD,N / B^D,-0.24142208845342988,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.23979855533227007,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5688624835415158,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_tens,BpowD,B^D,-0.06917450774515373,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_tens,NdivBpowD,N / B^D,-0.16691258539348247,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_tens,floorNdivBpowD,floor(N / B^D),-0.16597164704077055,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.38063215157055036,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_ones,BpowD,B^D,-0.11050775671405337,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_ones,NdivBpowD,N / B^D,-0.16153038520911828,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_ones,floorNdivBpowD,floor(N / B^D),-0.16095841342327494,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3135092522296421,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_tag,BpowD,B^D,-0.11988200086403729,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_tag,NdivBpowD,N / B^D,-0.21555815618692753,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_tag,floorNdivBpowD,floor(N / B^D),-0.2146748376348996,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.431537755513851,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_tens,BpowD,B^D,-0.13859900887740118,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_tens,NdivBpowD,N / B^D,-0.18548308964530294,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_tens,floorNdivBpowD,floor(N / B^D),-0.18568233140182286,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.12899235832136635,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_ones,BpowD,B^D,-0.07878541103216105,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_ones,NdivBpowD,N / B^D,-0.16618392345941624,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_ones,floorNdivBpowD,floor(N / B^D),-0.16637608651021668,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.011375714419080186,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,D_tag,BpowD,B^D,-0.087968960588928,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,D_tag,NdivBpowD,N / B^D,-0.16854014919025756,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,D_tag,floorNdivBpowD,floor(N / B^D),-0.1687143360330353,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.01577509766254879,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,D_ones,BpowD,B^D,0.9327602880950391,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,D_ones,NdivBpowD,N / B^D,0.9734456119751929,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,D_ones,floorNdivBpowD,floor(N / B^D),0.9734740961873968,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5427066776980913,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,O[0],BpowD,B^D,0.7080475888106397,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,O[0],NdivBpowD,N / B^D,0.9311934671971145,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,O[0],floorNdivBpowD,floor(N / B^D),0.9312307114273175,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5758988532338373,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,O[1],BpowD,B^D,0.7507730977293778,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,O[1],NdivBpowD,N / B^D,0.8762715165345971,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,O[1],floorNdivBpowD,floor(N / B^D),0.8763665519668052,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,4,3,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8760761974189061,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_tag,BpowD,B^D,-0.09826354696490336,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_tag,NdivBpowD,N / B^D,-0.3055546564862209,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_tag,floorNdivBpowD,floor(N / B^D),-0.3038081202942816,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5683665798460951,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_hundreds,BpowD,B^D,-0.06358098422104361,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_hundreds,NdivBpowD,N / B^D,-0.24142208845343,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.23979855533226985,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5688624835415154,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_tens,BpowD,B^D,-0.10209552884858439,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_tens,NdivBpowD,N / B^D,-0.2821801475090887,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_tens,floorNdivBpowD,floor(N / B^D),-0.2805669758421879,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.604869857509857,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_ones,BpowD,B^D,-0.0841702969499523,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_ones,NdivBpowD,N / B^D,-0.09974057223840327,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_ones,floorNdivBpowD,floor(N / B^D),-0.0995394176187668,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.2006529915681718,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_tag,BpowD,B^D,-0.10374492776283044,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_tag,NdivBpowD,N / B^D,-0.16626491983061076,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_tag,floorNdivBpowD,floor(N / B^D),-0.1657114695172433,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3268939665877823,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_tens,BpowD,B^D,-0.12669633962616977,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_tens,NdivBpowD,N / B^D,-0.18807416866785415,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_tens,floorNdivBpowD,floor(N / B^D),-0.18826989795751964,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.11257496298494049,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_ones,BpowD,B^D,-0.07116178479015003,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_ones,NdivBpowD,N / B^D,-0.1636263181144125,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_ones,floorNdivBpowD,floor(N / B^D),-0.16381672816424686,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.009954931836995206,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,D_tag,BpowD,B^D,-0.08596527244429142,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,D_tag,NdivBpowD,N / B^D,-0.16713510243651825,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,D_tag,floorNdivBpowD,floor(N / B^D),-0.16730484058971187,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.012154126563662238,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,D_ones,BpowD,B^D,0.9200415352633711,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,D_ones,NdivBpowD,N / B^D,0.9752862001468815,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,D_ones,floorNdivBpowD,floor(N / B^D),0.9753139844046761,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5506196723252381,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,O[0],BpowD,B^D,0.6975264817340484,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,O[0],NdivBpowD,N / B^D,0.9220261400049866,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,O[0],floorNdivBpowD,floor(N / B^D),0.9220787562659174,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.6094168565908319,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,O[1],BpowD,B^D,0.7126392892515341,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,O[1],NdivBpowD,N / B^D,0.8663914659014672,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,O[1],floorNdivBpowD,floor(N / B^D),0.866516065702745,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,5,4,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8786805113615881,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_tag,BpowD,B^D,-0.09826354696490336,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_tag,NdivBpowD,N / B^D,-0.3055546564862209,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_tag,floorNdivBpowD,floor(N / B^D),-0.3038081202942816,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5683665798460951,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_hundreds,BpowD,B^D,-0.06358098422104339,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_hundreds,NdivBpowD,N / B^D,-0.24142208845342994,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.23979855533227026,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5688624835415159,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_tens,BpowD,B^D,-0.08365827694604278,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_tens,NdivBpowD,N / B^D,-0.2230186946901084,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_tens,floorNdivBpowD,floor(N / B^D),-0.22175499635909834,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.49531112281090833,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_ones,BpowD,B^D,-0.12207413277534833,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_ones,NdivBpowD,N / B^D,-0.22546569260846483,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_ones,floorNdivBpowD,floor(N / B^D),-0.2245617251372413,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4374117758176461,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_tag,BpowD,B^D,-0.10617208068775445,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_tag,NdivBpowD,N / B^D,-0.16969916235605806,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_tag,floorNdivBpowD,floor(N / B^D),-0.1691352931626406,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.320520324020014,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_tens,BpowD,B^D,-0.14104795473311205,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_tens,NdivBpowD,N / B^D,-0.19332011890476072,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_tens,floorNdivBpowD,floor(N / B^D),-0.1935121170636361,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.12376968480651347,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_ones,BpowD,B^D,-0.06320221944679391,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_ones,NdivBpowD,N / B^D,-0.1645336781265434,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_ones,floorNdivBpowD,floor(N / B^D),-0.16472236797949366,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.015142345768535704,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,D_tag,BpowD,B^D,-0.08734908981903404,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,D_tag,NdivBpowD,N / B^D,-0.16774788739350552,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,D_tag,floorNdivBpowD,floor(N / B^D),-0.16793427248711237,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.009364559487025947,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,D_ones,BpowD,B^D,0.9225022136799781,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,D_ones,NdivBpowD,N / B^D,0.9696410414868082,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,D_ones,floorNdivBpowD,floor(N / B^D),0.9696806228126832,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5464748566154469,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,O[0],BpowD,B^D,0.6793185530237259,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,O[0],NdivBpowD,N / B^D,0.9080727638672036,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,O[0],floorNdivBpowD,floor(N / B^D),0.9081414394479601,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.641794416701247,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,O[1],BpowD,B^D,0.6968015891141007,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,O[1],NdivBpowD,N / B^D,0.8518142631119939,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,O[1],floorNdivBpowD,floor(N / B^D),0.8519630576428339,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,6,5,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.88285250858035,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_tag,BpowD,B^D,-0.09826354696490336,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_tag,NdivBpowD,N / B^D,-0.3055546564862209,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_tag,floorNdivBpowD,floor(N / B^D),-0.3038081202942816,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5683665798460951,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_hundreds,BpowD,B^D,-0.06358098422104405,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_hundreds,NdivBpowD,N / B^D,-0.24142208845343002,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.23979855533227012,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5688624835415155,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_tens,BpowD,B^D,-0.10209552884845215,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_tens,NdivBpowD,N / B^D,-0.28218014750898496,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_tens,floorNdivBpowD,floor(N / B^D),-0.2805669758420851,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6048698575101568,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_ones,BpowD,B^D,-0.08043303992724979,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_ones,NdivBpowD,N / B^D,-0.09757921179959328,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_ones,floorNdivBpowD,floor(N / B^D),-0.09740186812740714,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.20614609004239776,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_tag,BpowD,B^D,-0.09721711984687116,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_tag,NdivBpowD,N / B^D,-0.164526160543488,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_tag,floorNdivBpowD,floor(N / B^D),-0.16400146174176924,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.32803101808123264,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_tens,BpowD,B^D,-0.146305637774147,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_tens,NdivBpowD,N / B^D,-0.19192415551829062,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_tens,floorNdivBpowD,floor(N / B^D),-0.19210573943159867,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.10838498505181127,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_ones,BpowD,B^D,-0.0675098469100556,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_ones,NdivBpowD,N / B^D,-0.16370934130928658,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_ones,floorNdivBpowD,floor(N / B^D),-0.1639043864993071,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.021409876739969413,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,D_tag,BpowD,B^D,-0.07732102714262368,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,D_tag,NdivBpowD,N / B^D,-0.1715686073059035,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,D_tag,floorNdivBpowD,floor(N / B^D),-0.17175442619508008,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.01591159918138214,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,D_ones,BpowD,B^D,0.9112917717518959,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,7,6,D_ones,NdivBpowD,N / B^D,0.9773523351405696,3848,5
