source_checkpoint,seed,num_layers,model_condition,representation_index,layer_label,stream,target,target_label,cv_r2,n_examples,cv_folds
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,B_tens,floorNdivBpowD,floor(N / B^D),-0.18594170762020212,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07567416949796449,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,B_ones,BpowD,B^D,-0.0831016479139615,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,B_ones,NdivBpowD,N / B^D,-0.1729092597655534,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,B_ones,floorNdivBpowD,floor(N / B^D),-0.17309388110162324,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.006087272157573676,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,D_tag,BpowD,B^D,-0.08949148387208554,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,D_tag,NdivBpowD,N / B^D,-0.18055135629078783,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,D_tag,floorNdivBpowD,floor(N / B^D),-0.18073088088841865,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,2.4212498560349795e-05,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,D_ones,BpowD,B^D,0.8028779189118985,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,D_ones,NdivBpowD,N / B^D,0.9527128474129501,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,D_ones,floorNdivBpowD,floor(N / B^D),0.9527412348998732,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5266834332775112,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,O[0],BpowD,B^D,0.705942704429337,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,O[0],NdivBpowD,N / B^D,0.8991201681053358,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,O[0],floorNdivBpowD,floor(N / B^D),0.8992082407999968,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.48062543669077573,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,O[1],BpowD,B^D,0.5696644542294134,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,O[1],NdivBpowD,N / B^D,0.8509867841545506,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,O[1],floorNdivBpowD,floor(N / B^D),0.8510987684004959,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,3,2,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.42775912605922184,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_tag,BpowD,B^D,-0.07933055344575238,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_tag,NdivBpowD,N / B^D,-0.2476622424722496,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_tag,floorNdivBpowD,floor(N / B^D),-0.24625928073744632,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.45936700316414864,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_hundreds,BpowD,B^D,-0.04190288869329532,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_hundreds,NdivBpowD,N / B^D,-0.18289051619960944,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.18162210336101367,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4550822020269953,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_tens,BpowD,B^D,-0.10209552884847835,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_tens,NdivBpowD,N / B^D,-0.28218014750895004,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_tens,floorNdivBpowD,floor(N / B^D),-0.28056697584205037,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6048698575100536,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_ones,BpowD,B^D,-0.12883696172882578,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_ones,NdivBpowD,N / B^D,-0.22073115797710874,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_ones,floorNdivBpowD,floor(N / B^D),-0.21980866903345717,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4240270614418199,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_tag,BpowD,B^D,-0.12076402867811584,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_tag,NdivBpowD,N / B^D,-0.2267385746545442,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_tag,floorNdivBpowD,floor(N / B^D),-0.22584799925069818,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.43653123158976415,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_tens,BpowD,B^D,-0.13738418656069146,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_tens,NdivBpowD,N / B^D,-0.1742846449522763,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_tens,floorNdivBpowD,floor(N / B^D),-0.17445886022507823,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07813392728977671,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_ones,BpowD,B^D,-0.09572954311036455,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_ones,NdivBpowD,N / B^D,-0.16697810975340183,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_ones,floorNdivBpowD,floor(N / B^D),-0.16715995114169407,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.002564452006817075,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,D_tag,BpowD,B^D,-0.10575074449705699,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,D_tag,NdivBpowD,N / B^D,-0.1743364785710436,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,D_tag,floorNdivBpowD,floor(N / B^D),-0.174510848199367,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.0060316224492052315,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,D_ones,BpowD,B^D,0.7889260618569763,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,D_ones,NdivBpowD,N / B^D,0.9544402422358711,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,D_ones,floorNdivBpowD,floor(N / B^D),0.9544621438627617,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5302045546413465,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,O[0],BpowD,B^D,0.6709126077161699,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,O[0],NdivBpowD,N / B^D,0.9111100882925566,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,O[0],floorNdivBpowD,floor(N / B^D),0.9111835101296016,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.4904150206404235,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,O[1],BpowD,B^D,0.575578618223244,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,O[1],NdivBpowD,N / B^D,0.854404443320627,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,O[1],floorNdivBpowD,floor(N / B^D),0.8545044480717682,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,4,3,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.43324140393806765,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_tag,BpowD,B^D,-0.09826354696490336,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_tag,NdivBpowD,N / B^D,-0.3055546564862209,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_tag,floorNdivBpowD,floor(N / B^D),-0.3038081202942816,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5683665798460951,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_hundreds,BpowD,B^D,-0.06358098422104352,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_hundreds,NdivBpowD,N / B^D,-0.24142208845343022,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.23979855533226982,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5688624835415155,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_tens,BpowD,B^D,-0.08576313209437966,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_tens,NdivBpowD,N / B^D,-0.21402742597425392,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_tens,floorNdivBpowD,floor(N / B^D),-0.21276630939297206,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4840673531676945,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_ones,BpowD,B^D,-0.10529005287626805,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_ones,NdivBpowD,N / B^D,-0.15851874385008696,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_ones,floorNdivBpowD,floor(N / B^D),-0.15796213150844843,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3155268478018102,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_tag,BpowD,B^D,-0.1390932337078727,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_tag,NdivBpowD,N / B^D,-0.2859393474537397,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_tag,floorNdivBpowD,floor(N / B^D),-0.2846982548920761,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5470490408889515,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_tens,BpowD,B^D,-0.14501716942321732,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_tens,NdivBpowD,N / B^D,-0.1773730403464798,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_tens,floorNdivBpowD,floor(N / B^D),-0.17754899943039457,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07747229546688646,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_ones,BpowD,B^D,-0.09565031943661202,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_ones,NdivBpowD,N / B^D,-0.16942655053726646,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_ones,floorNdivBpowD,floor(N / B^D),-0.16961254159313172,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.00915556289804722,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,D_tag,BpowD,B^D,-0.10149714224843365,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,D_tag,NdivBpowD,N / B^D,-0.1717612940539032,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,D_tag,floorNdivBpowD,floor(N / B^D),-0.17193736477558502,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.004648406522209414,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,D_ones,BpowD,B^D,0.7867636096596773,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,D_ones,NdivBpowD,N / B^D,0.9519200826942154,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,D_ones,floorNdivBpowD,floor(N / B^D),0.9519631863843079,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5229598205960431,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,O[0],BpowD,B^D,0.6865865569414412,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,O[0],NdivBpowD,N / B^D,0.9006684006919986,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,O[0],floorNdivBpowD,floor(N / B^D),0.9007507381843082,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.48919731172793846,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,O[1],BpowD,B^D,0.5410628953852262,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,O[1],NdivBpowD,N / B^D,0.8609061556103255,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,O[1],floorNdivBpowD,floor(N / B^D),0.8609993448452651,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,5,4,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.4438794563600556,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_tag,BpowD,B^D,-0.09826354696490336,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_tag,NdivBpowD,N / B^D,-0.3055546564862209,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_tag,floorNdivBpowD,floor(N / B^D),-0.3038081202942816,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5683665798460951,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_hundreds,BpowD,B^D,-0.041902888693295504,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_hundreds,NdivBpowD,N / B^D,-0.18289051619960947,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.18162210336101386,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.45508220202699545,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_tens,BpowD,B^D,-0.063331185218554,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_tens,NdivBpowD,N / B^D,-0.15035782766069491,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_tens,floorNdivBpowD,floor(N / B^D),-0.14946868060970378,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3728203456283269,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_ones,BpowD,B^D,-0.14188378460326034,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_ones,NdivBpowD,N / B^D,-0.2855167463011465,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_ones,floorNdivBpowD,floor(N / B^D),-0.2842707131753374,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5514050879349119,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_tag,BpowD,B^D,-0.12729183658658055,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_tag,NdivBpowD,N / B^D,-0.2284773339758528,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_tag,floorNdivBpowD,floor(N / B^D),-0.22755800706051188,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.43539418025445753,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_tens,BpowD,B^D,-0.1364610273008358,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_tens,NdivBpowD,N / B^D,-0.1805636843662966,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_tens,floorNdivBpowD,floor(N / B^D),-0.18073989865666373,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.06365099265238094,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_ones,BpowD,B^D,-0.08583291694163733,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_ones,NdivBpowD,N / B^D,-0.17045094746098038,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_ones,floorNdivBpowD,floor(N / B^D),-0.17063771399464187,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.0109161972844104,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,D_tag,BpowD,B^D,-0.1053339844540933,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,D_tag,NdivBpowD,N / B^D,-0.1822037079912154,3848,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,initialized_untrained,6,5,D_tag,floorNdivBpowD,floor(N / B^D),-0.18237558568822027,3848,5
